"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8MCMAYWN","bookSection","2008","Pacini, Nic; Harper, David M.","6 - Aquatic, Semi-Aquatic and Riparian Vertebrates","Tropical Stream Ecology","978-0-12-088449-0","","","http://www.sciencedirect.com/science/article/pii/B978012088449050008X","Aquatic, semi-aquatic and terrestrial vertebrates play a very important role in energy flow, nutrient cycling, and riparian landscape engineering. The current geographic distribution of aquatic, semi-aquatic, and riparian species is a reflection of the abundance and variability of water supply in different regions. They are vulnerable to habitat degradation or alteration associated with flow regulation, irrigation schemes, and the conversion of floodplains to agriculture. Freshwater habitats provide food and shelter to a large number of vertebrates besides fish, but only a few are wholly adapted to inland waters. Semi-aquatic reptiles are represented by some of the most ancient living vertebrate species, which include the 23 species of crocodilians, two thirds of the 250 species of modern testudinids, and a small number of freshwater snakes. Semi-aquatic mammals such as otters and hippopotamuses display remarkable anatomical and physiological adaptations. And riparian species exhibit characteristic behavioral traits. Rivers serve as bio-corridors for aquatic and semi-aquatic vertebrates. The riparian mammals include some rodents and shrews, monkeys, buffaloes, antelopes, etc.","2008-01-01","2019-02-13 15:31:38","2019-03-11 23:04:32","2019-02-13 15:31:38","147-197","","","","","","","Aquatic Ecology","","","","Academic Press","London","","","","","","ScienceDirect","","DOI: 10.1016/B978-012088449-0.50008-X","","/Users/lillian/Zotero/storage/C626RQ7H/B978012088449050008X.html","","freshwater; storm; downloaded by Brandon; PDF not available; excluded - book chapter/review","","Dudgeon, David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5PYEAK79","journalArticle","2005","Katz, Richard W.; Brush, Grace S.; Parlange, Marc B.","Statistics of Extremes: Modeling Ecological Disturbances","Ecology","","1939-9170","10.1890/04-0606","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/04-0606","The potential advantage of extreme value theory in modeling ecological disturbances is the central theme of this paper. The statistics of extremes have played only a very limited role in ecological modeling, despite the disproportionate influence of unusual disturbances on ecosystems. An overview of this theory is provided, with emphasis on recent developments that both make more efficient use of the available data on extremes and enable applications that are more ecologically realistic. Consistent with the emphasis on scale in ecology, scaling properties of extremes are emphasized. It is argued that the existence of distributions whose extreme upper tail is “heavy” (i.e., decreases at a relatively slow rate) implies that ecological disturbances are sometimes regarded as more “surprising” than they ought to be. The application focuses on modeling disturbances in paleoecology. Two examples are considered: the first, a sediment yield time series for Nicolay Lake in the high Arctic, reflects only the influence of hydrologic disturbances; the second, a sediment rate time series in the Chesapeake Bay, includes both climatic and anthropogenic influences. Strong evidence supports a heavy-tailed distribution for the Nicolay Lake sediment yield, but not necessarily for the Chesapeake Bay sediment rates. For each example, it is demonstrated how the statistics of extremes can readily incorporate information about covariates, such as large-scale atmospheric–oceanic circulation patterns or land use.","2005","2019-02-13 15:37:25","2019-03-18 17:16:04","2019-02-13 15:37:25","1124-1134","","5","86","","","Statistics of Extremes","","","","","","","en","© 2005 by the Ecological Society of America","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/3J7XAYZ3/Katz et al. - 2005 - Statistics of Extremes Modeling Ecological Distur.pdf; /Users/lillian/Zotero/storage/G2BSVR5C/04-0606.html","","freshwater; storm; downloaded by Brandon; excluded - modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PK5PNLJN","journalArticle","2000","Clausen, B; Biggs, B.J.F","Flow variables for ecological studies in temperate streams: groupings based on covariance","Journal of Hydrology","","00221694","10.1016/S0022-1694(00)00306-1","http://linkinghub.elsevier.com/retrieve/pii/S0022169400003061","In this paper we investigate similarities in stream¯ow variables, identify groups of variables that represent different aspects of the ¯ow regime, and we discuss the ecological relevance of these groups. For the study we used 35 ¯ow variables for 62 New Zealand perennial rivers, which cover a wide range of ¯ow regimes. All ¯ow variables were calculated using daily mean ¯ows from a common 7-year period. They included general ¯ow variables (which express general features without focusing on extreme ¯ows, such as mean ¯ow and coef®cient of variation), high ¯ow variables and low ¯ow variables. Four groups of variables were identi®ed based on covariance among the sites through a principal components analysis. These groups were: (1) the size of the river (central tendency of magnitude); (2) the overall variability of ¯ow (including magnitude of high and low ¯ows); (3) the volume of high ¯ows; and (4) the frequency of high ¯ow events. The ecological relevance of each of the four groups is discussed. We also examined statistical properties of the ¯ow variables such as the inter-annual variability, which was low for the general ¯ow variables and high for variables that characterize the highest ¯oods. We recommend that a suite of different variables representing each of the identi®ed groups be used in riverine ecological studies in order that the different facets of ¯ow regimes be adequately represented. q 2000 Elsevier Science B.V. All rights reserved.","2000-11","2019-02-13 15:47:57","2019-03-15 13:47:51","2019-02-13 15:47:57","184-197","","3-4","237","","","Flow variables for ecological studies in temperate streams","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/GMDDUN82/Clausen and Biggs - 2000 - Flow variables for ecological studies in temperate.pdf","","freshwater; storm; downloaded by Brandon; excluded - not about extreme events","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35USFKWL","journalArticle","2003","Sharp, Ben R.; Whittaker, Robert J.","The irreversible cattle-driven transformation of a seasonally flooded Australian savanna","Journal of Biogeography","","1365-2699","10.1046/j.1365-2699.2003.00840.x","https://www.onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2699.2003.00840.x","Aim Anecdotal historical and photographic evidence suggests that woody vegetation is increasing dramatically in some northern Australian savanna habitats. Vegetation change in savannas has important implications for pastoral land-use, conservation management, and landscape-scale carbon storage, and informs theoretical debates about ecosystem function. This study seeks to determine the nature, extent and cause(s) of woody vegetation change in a seasonally flooded alluvial savanna habitat. Location The study area is located within the seasonally inundated alluvial zone of the tidal portion of the Victoria River, Northern Territory, Australia. The study area has been grazed by domestic stock since c. 1900, prior to which the area was inhabited and more likely regularly burnt by Aboriginal people for thousands of years. Methods Digital georeferenced aerial photographic coverages were used to examine and quantify woody vegetation change between 1948 and 1993. Transect surveys of woody and herbaceous vegetation were carried out to ground-truth air-photo results and determine the nature and causes of observed vegetation changes. Results There has been a dramatic increase in woody vegetation cover throughout the study area. Vegetation change patterns are roughly uniform across the full range of edaphic habitat variation and are unrelated to the depositional age of fluvial sediments. Two woody species, Eucalyptus microtheca and Excoecaria parvifolia, are predominantly responsible for observed increases. Demographic analyses reveal that woody invasions have been episodic and indicate that in most locations peak woody species establishment occurred in the mid-1970s. Grasses are almost absent in a majority of habitats within the study area. Instead, large areas are covered by scalded soil, dense invasive weed populations, and unpalatable forbs and sedges. What grasses do occur are predominantly of very low value for grazing. The condition of the herbaceous layer renders most of the study area almost completely non-flammable; what fires do burn are small and of low intensity. Main conclusions Multiple working hypotheses explaining observed patterns of woody vegetation increase were considered and rejected in turn. The only hypothesis consistent with the evidence is as follows: (1) observed changes are a direct consequence of extreme overgrazing by cattle, most likely when stocking rates peaked in the mid-1970s; (2) prolonged heavy grazing effected the complete transformation of much of the herbaceous vegetation to a new state that is not flammable; and (3) in the absence of regular fire mortality, woody vegetation increased rapidly. The relatively treeless system that existed in 1948 was apparently stable and resilient to moderate grazing levels, and perhaps also to episodic heavy grazing events. However, grazing intensity in excess of a sustainable threshold has forced a transition that is irreversible in the foreseeable future. Stable-state transitions such as this one inform debates at the heart of ecological theory, such as the nature of stability, resilience, equilibrium and carrying capacity in dynamic savanna ecosystems.","2003","2019-02-13 15:44:44","2019-03-11 23:32:54","2019-02-13 15:44:44","783-802","","5","30","","","","","","","","","","en","","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/UR3THJEY/Sharp and Whittaker - 2003 - The irreversible cattle-driven transformation of a.pdf","","coastal; freshwater; storm; downloaded by Brandon; downloaded by Alex; excluded - not about extreme events","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TMHS7IE","journalArticle","2013","Ajibade, Idowu; McBean, Gordon; Bezner-Kerr, Rachel","Urban flooding in Lagos, Nigeria: Patterns of vulnerability and resilience among women","Global Environmental Change","","09593780","10.1016/j.gloenvcha.2013.08.009","https://linkinghub.elsevier.com/retrieve/pii/S0959378013001441","We report ﬁndings from a mixed method study of women’s gendered experiences with ﬂash ﬂoods in the coastal city of Lagos, Nigeria. Drawing on narrative accounts from 36 interviews, a survey (n = 453) and 6 focus group discussions, we investigate the impacts of ﬂoods in general and speciﬁcally the July 2011 ﬂood event on women’s lives, livelihoods, and health. We draw on complementary perspectives from feminist political ecology and social vulnerability theory to understand the ways in which such events are perceived, experienced and managed by women of different socio-economic classes, households, and geographic locations. Thematic and content analyses were used to examine women’s perceptions of ﬂoods, while descriptive statistical analysis and chi-square test were employed to compare actual impacts. Results show that women in general expressed no concern about gendered vulnerability to ﬂooding as most believed ﬂood impacts were gender neutral. This dominant view however, was not supported by evidence in the post-July 2011 ﬂooding as impacts varied among income groups and neighbourhoods, and gender differences were apparent. Women in the low-income neighbourhood recorded higher impacts and slower recovery compared to other social categories of women and men. All impacts reported were statistically signiﬁcant between women in low and high income neighbourhoods but most were not signiﬁcant between women in middle and high income neighbourhoods. Gender relations and roles intersecting with place, class, employment status, and healthcare, were mediating factors that placed low-income women at greater risk of impacts than others. With climate change likely to induce more extreme events, a case is made for collaborative and institutional efforts to systematically boost urban poor women’s adaptive capacity through targeted programmes aimed at alleviating poverty and improving women’s access to housing, health care and alternative sources of livelihoods.","2013-12","2019-02-14 16:20:12","2019-03-11 17:11:46","2019-02-14 16:20:12","1714-1725","","6","23","","","Urban flooding in Lagos, Nigeria","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/RET4B66T/Ajibade et al. - 2013 - Urban flooding in Lagos, Nigeria Patterns of vuln.pdf","","coastal; storm; downloaded by Alex; excluded because not ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3QFTXRLP","bookSection","2016","Brettar, Ingrid; Holfe, Manfred G.; Pruzzo, Carla; Vezzulli, Luigi","Climate Change Effects on Planktonic Bacterial Communities in the Ocean - From Struture and Function to Long-term and Large-Scale Observations","Climate Change and Microbial Ecology: Current Research and Future Trends","","","","","","2016","2019-02-14 15:36:29","2019-03-11 20:14:20","","23-40","","","","","","","","","","","Caister Academic Press","Norfolk, UK","","","","","","","","","","","","coastal; heat; downloaded by Alex; Chapter 2; no pdf access; excluded because review, book; duplicate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2QDJT3PV","journalArticle","2015","Verdelhos, T.; Marques, J.C.; Anastácio, P.","Behavioral and mortality responses of the bivalves Scrobicularia plana and Cerastoderma edule to temperature, as indicator of climate change's potential impacts","Ecological Indicators","","1470160X","10.1016/j.ecolind.2015.05.042","https://linkinghub.elsevier.com/retrieve/pii/S1470160X15003027","Temperature is one of the most important abiotic factors affected by climate change. It determines physiological processes, ecological patterns and establishes the limits of geographic distribution of species. The induced thermal stress frequently results in physiological and behavioral responses and, in extreme cases, may lead to mortality episodes. Scrobicularia plana and Cerastoderma edule behavioral and mortality responses to temperature were evaluated. Specimens were sampled in the Mondego estuary (Portugal), acclimated and exposed to different temperature treatments (5–35 ◦C). Individual activity and mortality were registered during 120 h laboratory assays. Both species showed a thermal optimum for their activity (S. plana: 15–23 ◦C; C. edule: 20–23 ◦C), and survival was mainly affected by high temperature (S. plana: LC50120 h = 28.86 ◦C; C. edule: LC50120 h = 28.01 ◦C), with 100% mortality above critical values (≥32 ◦C). Results further indicated that both species are more affected the higher the temperature and the longer the exposure time. This study indicates that the occurrence of extreme climatic events, especially heat waves, may be particularly impairing for these species.","2015-11","2019-02-14 15:21:57","2019-03-13 02:07:55","2019-02-14 15:21:57","95-103","","","58","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/GW3MZXT6/Verdelhos et al. - 2015 - Behavioral and mortality responses of the bivalves.pdf","","coastal; heat; downloaded by Alex; excluded because experimental","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3G25IH2","journalArticle","2012","Şekercioğlu, Çağan H.; Primack, Richard B.; Wormworth, Janice","The effects of climate change on tropical birds","Biological Conservation","","00063207","10.1016/j.biocon.2011.10.019","https://linkinghub.elsevier.com/retrieve/pii/S0006320711003880","Birds are among the most widely studied organisms on earth and represent an important indicator group for learning about the effects of climate change – particularly in regard to the effects of climate change on tropical ecosystems. In this review, we assess the potential impacts of climate change on tropical birds and discuss the factors that affect species’ ability to adapt and survive the impending alterations in habitat availability. Tropical mountain birds, species without access to higher elevations, coastal forest birds, and restricted-range species are especially vulnerable. Some birds may be especially susceptible to increased rainfall seasonality and to extreme weather events, such as heat waves, cold spells, and tropical cyclones. Birds that experience limited temperature variation and have low basal metabolic rates will be the most prone to the physiological effects of warming temperatures and heat waves. Mostly unknown species’ interactions, indirect effects, and synergies of climate change with other threats, such as habitat loss, emerging diseases, invasive species, and hunting will exacerbate the effects of climate change on tropical birds. In some models habitat loss can increase bird extinctions caused by climate change by 50%. 3.5 °C surface warming by the year 2100 may result in 600–900 extinctions of land bird species, 89% of which occur in the tropics. Depending on the amount of future habitat loss, each degree of surface warming could lead to approximately 100–500 additional bird extinctions. Protected areas will be more important than ever, but they need to be designed with climate change in mind. Although 92% of currently protected areas are likely to become climatically unsuitable in a century, for example only 7 or 8 priority species’ preferred climatic envelopes are projected to be entirely lost from the African Important Bird Area network. Networks of protected areas need to incorporate extensive topographical diversity, cover wide elevational ranges, have high connectivity, and integrate human-dominated landscapes into conservation schemes. Most tropical bird species vulnerable to climate change are not currently considered threatened with extinction, often due to lack of knowledge; systematically and regularly gathering information on the ecology, and current and future distributions of these species is an urgent priority. Locally based, long-term tropical bird monitoring and conservation programs based on adaptive management are essential to help protect birds against climate change.","2012-04","2019-02-14 15:21:50","2019-03-11 23:31:23","2019-02-14 15:21:50","1-18","","1","148","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/2FFD8PRE/Şekercioğlu et al. - 2012 - The effects of climate change on tropical birds.pdf","","coastal; heat; storm; downloaded by Alex; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJSAHB26","journalArticle","2012","Pincebourde, Sylvain; Sanford, Eric; Casas, Jérôme; Helmuth, Brian","Temporal coincidence of environmental stress events modulates predation rates: Predation in fluctuating environments","Ecology Letters","","1461023X","10.1111/j.1461-0248.2012.01785.x","http://doi.wiley.com/10.1111/j.1461-0248.2012.01785.x","Climate warming experiments generally test the ecological effects of constant treatments while neglecting the inﬂuence of more realistic patterns of environmental ﬂuctuations. Thus, little is known regarding how the temporal interaction between multiple episodes of thermal stress inﬂuences biotic interactions. We measured the sensitivity of predation rate in an intertidal sea star to changing levels of temporal coincidence of underwater and aerial thermal stress events. In laboratory trials, we controlled for intensity, variance and temporal patterning of both underwater and aerial body temperature. Predation rate decreased as underwater and aerial thermal stress episodes became temporally non-coincident, despite a similar intensity and variance among treatments. Experiments under constant conditions were a poor predictor of more complex environmental scenarios because of these strong temporal interactions. Such temporal interactions may be widespread in various ecosystems, suggesting a strong need for empirical studies and models that link environmental complexity, physiology, behaviour and species interactions.","2012-07","2019-02-14 15:21:45","2019-03-11 23:14:22","2019-02-14 15:21:45","680-688","","7","15","","","Temporal coincidence of environmental stress events modulates predation rates","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/J2QHJ8V7/Pincebourde et al. - 2012 - Temporal coincidence of environmental stress event.pdf","","coastal; heat; downloaded by Alex; excluded - experimental","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GZB2NUG6","journalArticle","1998","Ohmann, Janet L.; Spies, Thomas A.","REGIONAL GRADIENT ANALYSIS AND SPATIAL PATTERN OF WOODY PLANT COMMUNITIES OF OREGON FORESTS","Ecological Monographs","","0012-9615","10.1890/0012-9615(1998)068[0151:RGAASP]2.0.CO;2","http://doi.wiley.com/10.1890/0012-9615(1998)068[0151:RGAASP]2.0.CO;2","Knowledge of regional-scale patterns of ecological community structure, and of factors that control them, is largely conceptual. Regional- and local-scale factors associated with regional variation in community composition have not been quantiﬁed. We analyzed data on woody plant species abundance from 2443 ﬁeld plots across natural and seminatural forests and woodlands of Oregon to identify and quantify environmental, biotic, and disturbance factors associated with regional gradients of woody species composition; to examine how these factors change with scale (geographic extent) and location; and to characterize and map geographic patterns of species and environmental gradients.","1998-05","2019-02-14 15:22:46","2019-03-11 23:00:13","2019-02-14 15:22:46","151-182","","2","68","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/3E457NDB/Ohmann and Spies - 1998 - REGIONAL GRADIENT ANALYSIS AND SPATIAL PATTERN OF .pdf","","coastal; heat; downloaded by Alex; excluded - not about extreme events","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9SBZVDH","journalArticle","2010","Michalec, F. G.; Souissi, S.; Dur, G.; Mahjoub, M. S.; Schmitt, F. G.; Hwang, J. S.","Differences in behavioral responses of Eurytemora affinis (Copepoda, Calanoida) reproductive stages to salinity variations","Journal of Plankton Research","","0142-7873, 1464-3774","10.1093/plankt/fbq006","https://academic.oup.com/plankt/article-lookup/doi/10.1093/plankt/fbq006","","2010-06-01","2019-02-14 15:22:42","2019-03-18 17:45:35","2019-02-14 15:22:42","805-813","","6","32","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/7CFSJTVF/Michalec et al. - 2010 - Differences in behavioral responses of Eurytemora .pdf","","coastal; heat; downloaded by Alex; excluded - experimental","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5XPAYMRI","journalArticle","2016","Mascaró, M.; Amaral-Ruiz, M.; Huipe-Zamora, I.; Martínez-Moreno, G.; Simões, N.; Rosas, C.","Thermal tolerance and phenotypic plasticity in juvenile Hippocampus erectus Perry, 1810: Effect of acute and chronic exposure to contrasting temperatures","Journal of Experimental Marine Biology and Ecology","","00220981","10.1016/j.jembe.2016.07.005","https://linkinghub.elsevier.com/retrieve/pii/S0022098116301149","The seahorse Hippocampus erectus inhabits estuaries and coastal areas from southern Canada to northern Brazil, including the Yucatan Peninsula (YP), Mexico. Fish species living in thermally heterogeneous environments have developed physiological and behavioural adjustments that provide individuals with the phenotypic plasticity to respond to environmental changes within certain limits. When thermal changes exceed the ability of ﬁsh to adjust, energy supply is predominantly directed to fuel essential maintenance costs at the expense of growth and reproduction. In such circumstances, not only temperature, but also time of exposure, are elements that determine the adaptive value of phenotypic plasticity. The present study was designed to examine the consequences of acclimation of juvenile H. erectus to 18 and 30 °C on the phenotypic plasticity associated with exposure to acute thermal events (measured through the thermal limits) and chronic exposure during longer periods (measured through growth). Similar survival and growth was found in all seahorses that experienced acute exposure (~1 min) to temperatures ranging from 7 to 33 °C and 12 to 36 °C in both acclimation treatments, respectively. Chronic exposure to 30 °C compared to 18 °C, however, signiﬁcantly reduced seahorse growth. A thermal tolerance polygon calculated as 302 °C2 suggests that H. erectus has a wide tolerance to the extreme conditions commonly present in estuarine environments. Given that the amplitude in the thermal tolerance polygon was mainly due to an increase in the lower limits of the interval and that no minimum temperature threshold could be determined, thus suggesting that the populations from YP are near their upper thermal limit.","2016-10","2019-02-14 15:22:40","2019-03-18 17:41:05","2019-02-14 15:22:40","112-119","","","483","","","Thermal tolerance and phenotypic plasticity in juvenile Hippocampus erectus Perry, 1810","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/IMZD29MX/Mascaró et al. - 2016 - Thermal tolerance and phenotypic plasticity in juv.pdf","","coastal; heat; downloaded by Alex; excluded - experimental","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8PHXILAI","journalArticle","2018","Martínez-Graña, Antonio; Gómez, Diego; Santos-Francés, Fernando; Bardají, Teresa; Goy, José; Zazo, Caridad","Analysis of Flood Risk Due to Sea Level Rise in the Menor Sea (Murcia, Spain)","Sustainability","","2071-1050","10.3390/su10030780","http://www.mdpi.com/2071-1050/10/3/780","This article analyzes the coastal vulnerability and ﬂood risk due to sea level rise in the Menor Sea, Murcia (Spain). The vulnerability has been estimated from Sentinel-2 and Landsat 8 satellite imagery using Remote Sensing techniques. The risk of coastal ﬂooding was calculated based on various time scenarios (X0-current, X1-100 years, X2-500 years, X3-1000 years, X4-Storm, X5-Tsunami). Geographic Information System and Remote Sensing techniques were used to build a regional model to predict changes in the mean sea level for several future scenarios, showing susceptible areas to be ﬂooded. We have included new parameters to the model such as swell, mareal range or neotectonic factors aiming to better adjust it to the local conditions. The results showed a high risk of ﬂooding in the barrier beach and coastal areas of the Menor Sea, with a medium to very high degree of vulnerability for the most populated and touristic areas. The maximum and minimum expected increase of the water sheet for the 100 year scenarios ranged from +4.22 to +5.69 m. This methodology can establish sectors that need structural measures to minimize the impact of the sea level rise occurring due to natural tendency in the short or long term, as well as by extreme events such as storm surges or tsunamis. Furthermore, it can be used in other areas to assist land management decision makers to reduce or mitigate the vulnerability and risk presented against the rise of the sea level.","2018-03-12","2019-02-14 15:22:38","2019-03-18 17:39:51","2019-02-14 15:22:38","780","","3","10","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/7WMHVUXI/Martínez-Graña et al. - 2018 - Analysis of Flood Risk Due to Sea Level Rise in th.pdf","","coastal; heat; storm; downloaded by Alex; excluded - modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBJ5MV5H","journalArticle","2015","Marshall, David J.; Rezende, Enrico L.; Baharuddin, Nursalwa; Choi, Francis; Helmuth, Brian","Thermal tolerance and climate warming sensitivity in tropical snails","Ecology and Evolution","","20457758","10.1002/ece3.1785","http://doi.wiley.com/10.1002/ece3.1785","Tropical ectotherms are predicted to be especially vulnerable to climate change because their thermal tolerance limits generally lie close to current maximum air temperatures. This prediction derives primarily from studies on insects and lizards and remains untested for other taxa with contrasting ecologies. We studied the HCT (heat coma temperatures) and ULT (upper lethal temperatures) of 40 species of tropical eulittoral snails (Littorinidae and Neritidae) inhabiting exposed rocky shores and shaded mangrove forests in Oceania, Africa, Asia and North America. We also estimated extremes in animal body temperature at each site using a simple heat budget model and historical (20 years) air temperature and solar radiation data. Phylogenetic analyses suggest that HCT and ULT exhibit limited adaptive variation across habitats (mangroves vs. rocky shores) or geographic locations despite their contrasting thermal regimes. Instead, the elevated heat tolerance of these species (HCT = 44.5 Æ 1.8°C and ULT = 52.1 Æ 2.2°C) seems to reﬂect the extreme temperature variability of intertidal systems. Sensitivity to climate warming, which was quantiﬁed as the difference between HCT or ULT and maximum body temperature, differed greatly between snails from sunny (rocky shore; Thermal Safety Margin, TSM = À14.8 Æ 3.3°C and À6.2 Æ 4.4°C for HCT and ULT, respectively) and shaded (mangrove) habitats (TSM = 5.1 Æ 3.6°C and 12.5 Æ 3.6°C). Negative TSMs in rocky shore animals suggest that mortality is likely ameliorated during extreme climatic events by behavioral thermoregulation. Given the low variability in heat tolerance across species, habitat and geographic location account for most of the variation in TSM and may adequately predict the vulnerability to climate change. These ﬁndings caution against generalizations on the impact of global warming across ectothermic taxa and highlight how the consideration of nonmodel animals, ecological transitions, and behavioral responses may alter predictions of studies that ignore these biological details.","2015-12","2019-02-14 15:22:35","2019-03-18 17:39:01","2019-02-14 15:22:35","5905-5919","","24","5","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/7TMR45RE/Marshall et al. - 2015 - Thermal tolerance and climate warming sensitivity .pdf","","coastal; heat; downloaded by Alex; Exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GZ2XLGIE","journalArticle","2016","James, Kate; Shears, Nick T.","Population ecology of the invasive kelp Undaria pinnatifida towards the upper extreme of its temperature range","Marine Biology","","0025-3162, 1432-1793","10.1007/s00227-016-2993-9","http://link.springer.com/10.1007/s00227-016-2993-9","","2016-11","2019-02-14 15:22:24","2019-03-18 17:03:08","2019-02-14 15:22:24","","","11","163","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/7ZC8Y4I5/James and Shears - 2016 - Population ecology of the invasive kelp Undaria pi.pdf","","coastal; heat; downloaded by Alex; Exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J3JDEF8Y","journalArticle","1993","Hulme, M.; Hossell, J. E.; Parry, M. L.","Future Climate Change and Land Use in the United Kingdom","The Geographical Journal","","00167398","10.2307/3451403","https://www.jstor.org/stable/3451403?origin=crossref","","1993-07","2019-02-14 15:22:22","2019-03-18 16:57:23","2019-02-14 15:22:22","131","","2","159","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/68RU4L2V/Hulme et al. - 1993 - Future Climate Change and Land Use in the United K.pdf","","coastal; heat; storm; downloaded by Alex; excluded because review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
